ensembl_transcript_id,Classifier_Importance
ENSCGRT00001019636,0.000578232002637137
ENSCGRT00001019281,0.0005754528458982344
ENSCGRT00001032179,0.0005747409740289378
ENSCGRT00001026030,0.000573936690051554
ENSCGRT00001006513,0.0005736314933972513
ENSCGRT00001030456,0.000573461776585393
ENSCGRT00001002236,0.0005709564491537733
ENSCGRT00001009221,0.0005709019795944785
ENSCGRT00001030559,0.0005670662015463605
ENSCGRT00001014288,0.0005644918393096991
ENSCGRT00001018345,0.0005643377389981109
ENSCGRT00001001947,0.0005637459510196122
ENSCGRT00001017928,0.0005635905811261901
ENSCGRT00001010379,0.000563496703530698
ENSCGRT00001016825,0.0005588119865419026
ENSCGRT00001012492,0.0005570737110265293
ENSCGRT00001031842,0.0005563480315651334
ENSCGRT00001025291,0.0005550769460990121
ENSCGRT00001018882,0.00055460587999455
ENSCGRT00001030200,0.0005517138047067966
ENSCGRT00001026577,0.0005511665592694219
ENSCGRT00001015813,0.0005507588123304778
ENSCGRT00001019438,0.0005499758621457524
ENSCGRT00001013320,0.0005492172076580502
ENSCGRT00001025465,0.0005388544155939781
ENSCGRT00001022277,0.0005351854509701776
ENSCGRT00001030283,0.0005340271274596946
ENSCGRT00001011321,0.0005325204101809943
ENSCGRT00001031866,0.00053203852194509
ENSCGRT00001001964,0.000521265465011868
ENSCGRT00001028497,0.000520644122154737
ENSCGRT00001018828,0.0005180221165239943
ENSCGRT00001028308,0.0005175527126080406
ENSCGRT00001021091,0.0005162549225155476
ENSCGRT00001025575,0.0005136649784261234
ENSCGRT00001000837,0.0005112949806773133
ENSCGRT00001002811,0.0005096030874533606
ENSCGRT00001023406,0.000508560925361349
ENSCGRT00001018848,0.0005068748818748806
ENSCGRT00001002331,0.0005054266223521617
ENSCGRT00001029444,0.0005043467467429286
ENSCGRT00001021304,0.0005005982828207766
ENSCGRT00001018116,0.0004916772889787008
ENSCGRT00001004619,0.0004897956440204414
ENSCGRT00001020097,0.0004878324537244312
ENSCGRT00001008476,0.0004844183998374099
ENSCGRT00001028762,0.00048358500954807845
ENSCGRT00001023383,0.00048252787604072684
ENSCGRT00001029004,0.0004817684421608773
ENSCGRT00001011788,0.00047785081493745426
ENSCGRT00001000857,0.0004772987721848397
ENSCGRT00001026751,0.0004770600040577967
ENSCGRT00001012634,0.000476430976655864
ENSCGRT00001006929,0.00047430490261920783
ENSCGRT00001000297,0.0004731489840842676
ENSCGRT00001026960,0.0004721162884896102
ENSCGRT00001017019,0.00047086033826184315
ENSCGRT00001021607,0.00046982951881925183
ENSCGRT00001017002,0.0004695009843902217
ENSCGRT00001028532,0.0004692760955546969
ENSCGRT00001027268,0.0004681441948249403
ENSCGRT00001020492,0.00046785492098362186
ENSCGRT00001000936,0.0004676008445992266
ENSCGRT00001011267,0.00046742099417016207
ENSCGRT00001015032,0.0004642303741490674
ENSCGRT00001022387,0.0004585859983245341
ENSCGRT00001030483,0.0004555587231286124
ENSCGRT00001001805,0.00045465516603117036
ENSCGRT00001002075,0.0004539052787655768
ENSCGRT00001029328,0.00045353156315246294
ENSCGRT00001016812,0.00045276764670793224
ENSCGRT00001027667,0.00045273187733135107
ENSCGRT00001007502,0.00045201592503794257
ENSCGRT00001029885,0.0004503241094417022
ENSCGRT00001031475,0.00044883495756269635
ENSCGRT00001016080,0.00044777859441924215
ENSCGRT00001028275,0.00044644513247820545
ENSCGRT00001023846,0.00044600901374818437
ENSCGRT00001022542,0.0004428579505245257
ENSCGRT00001001918,0.00044281518774910906
ENSCGRT00001018923,0.00044205403716583393
ENSCGRT00001003941,0.0004417782329846124
ENSCGRT00001001179,0.00044155941308274
ENSCGRT00001024991,0.00044095595126523003
ENSCGRT00001027055,0.00044017775145793606
ENSCGRT00001014401,0.00043955064212430504
ENSCGRT00001015618,0.00043720547465775264
ENSCGRT00001020399,0.0004353806776453679
ENSCGRT00001030045,0.000434272292132937
ENSCGRT00001019856,0.00043425086786189895
ENSCGRT00001017275,0.0004338969492227751
ENSCGRT00001016155,0.0004329385035967414
ENSCGRT00001006697,0.0004325377317723942
ENSCGRT00001031679,0.0004324290167663663
ENSCGRT00001025459,0.0004304913571789914
ENSCGRT00001011130,0.00042711624854936144
ENSCGRT00001003274,0.00042237296813004045
ENSCGRT00001025601,0.00041622682410521187
ENSCGRT00001022707,0.0004142808453226574
ENSCGRT00001026160,0.0004132924233926609
ENSCGRT00001017445,0.00041079661060602104
ENSCGRT00001028285,0.0004102209072343186
ENSCGRT00001008594,0.000408052474315444
ENSCGRT00001025923,0.00040767761917919913
ENSCGRT00001025046,0.0004068496380618146
ENSCGRT00001031764,0.0004054387377875106
ENSCGRT00001008152,0.00040268978446893205
ENSCGRT00001020784,0.00040243900566156224
ENSCGRT00001006980,0.0004017018076380778
ENSCGRT00001026715,0.0004007827589712311
ENSCGRT00001018268,0.00040038282386629047
ENSCGRT00001000428,0.00039960205953121913
ENSCGRT00001000206,0.0003942120375083538
ENSCGRT00001024954,0.0003940271382840921
ENSCGRT00001023138,0.0003934302404080093
ENSCGRT00001002463,0.0003928614388156368
ENSCGRT00001012833,0.0003927840178457996
ENSCGRT00001028472,0.00039210455549398225
ENSCGRT00001013196,0.0003912215721572716
ENSCGRT00001028877,0.00039020197679415567
ENSCGRT00001015108,0.00038962484289007017
ENSCGRT00001012713,0.0003880667377459998
ENSCGRT00001019771,0.00038770888390471603
ENSCGRT00001028418,0.0003875425538053198
ENSCGRT00001019566,0.00038719435268669207
ENSCGRT00001032019,0.00038536846797130366
ENSCGRT00001027109,0.0003788019305875676
ENSCGRT00001009970,0.0003767406482137311
ENSCGRT00001024385,0.0003744782349433517
ENSCGRT00001023011,0.0003737623664741979
ENSCGRT00001018294,0.0003717707854343215
ENSCGRT00001030896,0.00037107072246104654
ENSCGRT00001031555,0.00037046022137524217
ENSCGRT00001028895,0.00036985318360776756
ENSCGRT00001032108,0.00036955458222417183
ENSCGRT00001000208,0.00036936063582945154
ENSCGRT00001028056,0.00036751506521905076
ENSCGRT00001003000,0.0003629946770498917
ENSCGRT00001021089,0.00036119113965899944
ENSCGRT00001022725,0.0003598049809763943
ENSCGRT00001031724,0.000358790887850469
ENSCGRT00001020861,0.00035836538314205533
ENSCGRT00001001694,0.00035796041674237243
ENSCGRT00001011173,0.0003561997840968727
ENSCGRT00001030025,0.0003547841503566392
ENSCGRT00001023761,0.00035427214637382613
ENSCGRT00001024659,0.0003515746744608555
ENSCGRT00001019484,0.000346398622895556
ENSCGRT00001021311,0.0003459432134130929
ENSCGRT00001006491,0.0003456349412734495
ENSCGRT00001000194,0.0003454939854072172
ENSCGRT00001014741,0.0003442275187799915
ENSCGRT00001000601,0.00034375174883876936
ENSCGRT00001022372,0.00034312484936129174
ENSCGRT00001000824,0.00033976347029064587
ENSCGRT00001000675,0.0003324149758080276
ENSCGRT00001031860,0.0003264770023790639
ENSCGRT00001000822,0.00032489071887216323
ENSCGRT00001018637,0.0003247503132020789
ENSCGRT00001031391,0.0003227112870940067
ENSCGRT00001014034,0.0003224984987849946
ENSCGRT00001010475,0.0003210824181547447
ENSCGRT00001000051,0.00032018536544582726
ENSCGRT00001016610,0.00031897057954164825
ENSCGRT00001019351,0.00031859007186390274
ENSCGRT00001030051,0.0003185544770171281
ENSCGRT00001027334,0.000309215290127767
ENSCGRT00001030379,0.0003068339209267183
ENSCGRT00001027543,0.000305926836491473
ENSCGRT00001021495,0.00030579201849920265
ENSCGRT00001012608,0.0003057691912905051
ENSCGRT00001027203,0.0003026705210269118
ENSCGRT00001032315,0.0003018098510882018
ENSCGRT00001016223,0.00029621195445637353
ENSCGRT00001012632,0.00029381698826154467
ENSCGRT00001029926,0.0002929684822395579
ENSCGRT00001016941,0.0002924306950582564
ENSCGRT00001023920,0.0002918980096387171
ENSCGRT00001019054,0.00029076485836534527
ENSCGRT00001008618,0.00029056059986704355
ENSCGRT00001024084,0.000289061688241085
ENSCGRT00001023602,0.00028881409255468194
ENSCGRT00001032105,0.0002874882173767402
ENSCGRT00001027311,0.0002829911325866791
ENSCGRT00001029815,0.00028287919090103124
ENSCGRT00001007380,0.00028207169207173646
ENSCGRT00001019837,0.00028188251683470726
ENSCGRT00001023291,0.0002791919490898298
ENSCGRT00001022272,0.0002771007428040854
ENSCGRT00001024461,0.0002720077744512933
ENSCGRT00001023230,0.0002691032067396244
ENSCGRT00001025742,0.0002677590374684099
ENSCGRT00001031852,0.0002673533162618968
ENSCGRT00001032102,0.0002671705944241392
ENSCGRT00001009513,0.00026468608637124775
ENSCGRT00001030888,0.0002597373908483852
ENSCGRT00001010943,0.00025912238410297493
ENSCGRT00001024524,0.0002572714278487395
ENSCGRT00001017755,0.0002571606280679616
ENSCGRT00001022597,0.0002568470326464055
ENSCGRT00001028330,0.00025600108299472687
ENSCGRT00001017841,0.0002550697398357899
ENSCGRT00001019059,0.00025211397967344544
ENSCGRT00001019640,0.00025004862455313865
ENSCGRT00001023550,0.0002490055350292324
ENSCGRT00001006789,0.00024763951720383533
ENSCGRT00001021343,0.0002475295650958221
ENSCGRT00001024053,0.00024729900825646125
ENSCGRT00001023949,0.000247159392587873
ENSCGRT00001023329,0.00024643526993624613
ENSCGRT00001018812,0.0002441320218108625
ENSCGRT00001000060,0.00024401969973964142
ENSCGRT00001014534,0.00024248201575599712
ENSCGRT00001001764,0.00024180302802015167
ENSCGRT00001006383,0.0002412873663293502
ENSCGRT00001032402,0.00024073600817786878
ENSCGRT00001020212,0.00024072825067976647
ENSCGRT00001018731,0.00024039832856248563
ENSCGRT00001006211,0.0002382010737281888
ENSCGRT00001029022,0.00023758041479560372
ENSCGRT00001029367,0.00023544026351195738
ENSCGRT00001014864,0.0002340217874930033
ENSCGRT00001008815,0.0002336003051106027
ENSCGRT00001024487,0.00023271127775005554
ENSCGRT00001029241,0.00023082316843611194
ENSCGRT00001003568,0.000229584748943472
ENSCGRT00001024197,0.00022912862626020113
ENSCGRT00001027360,0.00022864382658196807
ENSCGRT00001012823,0.0002277144344041264
ENSCGRT00001007139,0.00022721702775710322
ENSCGRT00001024242,0.00022691714371358195
ENSCGRT00001023853,0.00022674381636675814
ENSCGRT00001018240,0.00022659371774855382
ENSCGRT00001023050,0.00022600972724529588
ENSCGRT00001022221,0.00022520154190739522
ENSCGRT00001028293,0.00022520030773647424
ENSCGRT00001025590,0.0002249007798402494
ENSCGRT00001010071,0.00022417432103812376
ENSCGRT00001017344,0.00022352825150063826
ENSCGRT00001003629,0.00022345176988200813
ENSCGRT00001000517,0.00022196023470834748
ENSCGRT00001023148,0.00022098862776434144
ENSCGRT00001023125,0.00022084141258053874
ENSCGRT00001019809,0.00022041588202108983
ENSCGRT00001018429,0.00021939921047305197
ENSCGRT00001021508,0.0002178756048447692
ENSCGRT00001016624,0.00021754791036444996
ENSCGRT00001001175,0.00021745001985965805
ENSCGRT00001003877,0.00021509984498951288
ENSCGRT00001014698,0.00021494176687813653
ENSCGRT00001016442,0.0002147620404673713
ENSCGRT00001003578,0.0002147098991253587
ENSCGRT00001016542,0.00021433520671337598
ENSCGRT00001024628,0.00021398729227224494
ENSCGRT00001012406,0.0002132193473546181
ENSCGRT00001020865,0.0002112618663918538
ENSCGRT00001020218,0.00021124797591558447
ENSCGRT00001026784,0.00021120983603316725
ENSCGRT00001002372,0.0002099414797269051
ENSCGRT00001025650,0.00020974780196995267
ENSCGRT00001015207,0.00020864600453424434
ENSCGRT00001008689,0.00020769193957472575
ENSCGRT00001028855,0.00020622213781621844
ENSCGRT00001012700,0.00020607270718546903
ENSCGRT00001021987,0.00020602862855034244
ENSCGRT00001021303,0.000204208683583936
ENSCGRT00001024512,0.00020367092738144817
ENSCGRT00001017721,0.000202897520160231
ENSCGRT00001031129,0.0002028293935209634
ENSCGRT00001022641,0.00020249063657350945
ENSCGRT00001022990,0.00020230602127777893
ENSCGRT00001016780,0.0002022308684564783
ENSCGRT00001004606,0.00020220220714372108
ENSCGRT00001027592,0.0002021638335750364
ENSCGRT00001015366,0.00020210606898705619
ENSCGRT00001016704,0.00020188054346892761
ENSCGRT00001013990,0.00020153717676451305
ENSCGRT00001022108,0.0002009987670417495
ENSCGRT00001002292,0.00019915319338433316
ENSCGRT00001029207,0.0001989487987023247
ENSCGRT00001026918,0.00019726910631529904
ENSCGRT00001006238,0.0001968818176980791
ENSCGRT00001023618,0.00019681947936007712
ENSCGRT00001003404,0.0001961894696358291
ENSCGRT00001017634,0.00019455856851572956
ENSCGRT00001014349,0.00019451230488337992
ENSCGRT00001031488,0.0001945123048833798
ENSCGRT00001022178,0.00019422549088605814
ENSCGRT00001011821,0.00019296547371882257
ENSCGRT00001008051,0.0001918402340007076
ENSCGRT00001017908,0.00019161138950844403
ENSCGRT00001024474,0.00019134920716480482
ENSCGRT00001025449,0.00019099922616844727
ENSCGRT00001018138,0.00019057108438912912
ENSCGRT00001000868,0.0001905008821448021
ENSCGRT00001022965,0.00018969485194950141
ENSCGRT00001027361,0.00018864628820960722
ENSCGRT00001021056,0.0001864424906399573
ENSCGRT00001022984,0.0001859443025737088
ENSCGRT00001030748,0.000185074428495481
ENSCGRT00001016931,0.00018457254452597022
ENSCGRT00001014060,0.00018399532710280405
ENSCGRT00001021356,0.0001837158914686055
ENSCGRT00001017583,0.0001833848809297503
ENSCGRT00001029964,0.00018085325982007883
ENSCGRT00001026015,0.0001804420825181776
ENSCGRT00001021279,0.00017989960209122258
ENSCGRT00001005426,0.000179414222162005
ENSCGRT00001003269,0.0001786536615678243
ENSCGRT00001022297,0.00017835685782929868
ENSCGRT00001016861,0.00017825255332202373
ENSCGRT00001015277,0.0001774035317200787
ENSCGRT00001006442,0.00017715509933570686
ENSCGRT00001023834,0.00017623799814744026
ENSCGRT00001019387,0.00017606986899563267
ENSCGRT00001029312,0.00017588881374617233
ENSCGRT00001023108,0.00017555891177832737
ENSCGRT00001000076,0.00017355672513751666
ENSCGRT00001001717,0.00017288245833640135
ENSCGRT00001025406,0.00017270026206639842
ENSCGRT00001022874,0.00017270026206639842
ENSCGRT00001027949,0.00017234489798659516
ENSCGRT00001020485,0.00017173338140973537
ENSCGRT00001023161,0.00017158172708579605
ENSCGRT00001027693,0.00017137139565204219
ENSCGRT00001032248,0.00017054343087220778
ENSCGRT00001008714,0.00017048427527226
ENSCGRT00001025794,0.00017000624396889375
ENSCGRT00001018623,0.00017000624396889364
ENSCGRT00001013706,0.00017000624396889364
ENSCGRT00001024738,0.00016984772044735823
ENSCGRT00001016438,0.00016964837450451404
ENSCGRT00001000231,0.0001696131039466819
ENSCGRT00001023199,0.00016721763059357613
ENSCGRT00001002430,0.00016712535170123455
ENSCGRT00001027295,0.00016628820960698734
ENSCGRT00001021755,0.00016608290562722527
ENSCGRT00001020661,0.00016574519283949404
ENSCGRT00001019347,0.00016551016551016534
ENSCGRT00001007425,0.00016484127968426112
ENSCGRT00001013648,0.0001640030631259938
ENSCGRT00001030957,0.00016305736203259667
ENSCGRT00001014140,0.0001628986653945056
ENSCGRT00001018194,0.00016194012493354635
ENSCGRT00001009808,0.00016137155436944187
ENSCGRT00001015659,0.00016124471811627307
ENSCGRT00001004000,0.0001612066003319174
ENSCGRT00001019994,0.00015909512330799288
ENSCGRT00001011837,0.00015866678028412417
ENSCGRT00001026520,0.0001581806342062532
ENSCGRT00001007493,0.00015585045836629476
ENSCGRT00001021659,0.00015551220720511514
ENSCGRT00001018307,0.0001540115450232537
ENSCGRT00001012550,0.00015363132242168735
ENSCGRT00001024496,0.00015359017022910541
ENSCGRT00001018929,0.0001531547825387974
ENSCGRT00001000401,0.00015131897945346956
ENSCGRT00001027326,0.00015048135339751391
ENSCGRT00001015786,0.00014875546347278205
ENSCGRT00001029667,0.00014659887846346756
ENSCGRT00001001486,0.00014362754187527052
ENSCGRT00001015990,0.00014289013780891593
ENSCGRT00001032312,0.00014157594249127557
ENSCGRT00001020317,0.00014157401888373417
ENSCGRT00001018502,0.00014042933810375682
ENSCGRT00001031748,0.00014001542695748034
ENSCGRT00001006931,0.00013869494385291217
ENSCGRT00001032347,0.000137334555080432
ENSCGRT00001012540,0.00013634299798923272
ENSCGRT00001008127,0.000134760101895347
ENSCGRT00001003206,0.00013439139895046715
ENSCGRT00001028108,0.0001339050983792559
ENSCGRT00001005923,0.00013288551401869166
ENSCGRT00001031099,0.00012986808178456236
ENSCGRT00001028505,0.00012913405420078718
ENSCGRT00001009452,0.00012782156061490565
ENSCGRT00001026984,0.00012599810529165037
ENSCGRT00001023455,0.0001241194880192241
ENSCGRT00001016265,0.00012229302152444763
ENSCGRT00001008976,0.00012068854687040838
ENSCGRT00001031695,0.00011680015255530192
ENSCGRT00001003913,0.00011521164709114987
ENSCGRT00001004739,0.00010892773971837828
ENSCGRT00001015355,0.00010726480366609793
ENSCGRT00001020017,0.0001040805701562164
ENSCGRT00001020753,9.834889398259443e-05
ENSCGRT00001016942,6.064468375547024e-18
ENSCGRT00001019713,5.346625325191082e-18
ENSCGRT00001016428,4.748614161291413e-18
ENSCGRT00001028509,3.842551223223503e-18
ENSCGRT00001014957,3.56359083578066e-18
ENSCGRT00001022138,3.427405013235794e-18
ENSCGRT00001030969,3.0153156361797648e-18
ENSCGRT00001023835,2.7014163494440506e-18
ENSCGRT00001024087,2.540012804187543e-18
ENSCGRT00001012160,2.3708130589654887e-18
ENSCGRT00001027546,2.3656576951913216e-18
ENSCGRT00001019696,2.3029006355799607e-18
ENSCGRT00001028367,2.143651789393498e-18
ENSCGRT00001023965,2.1170002223120306e-18
ENSCGRT00001029572,2.1124076640921647e-18
ENSCGRT00001011071,1.8893151477665744e-18
ENSCGRT00001027248,1.842629849931336e-18
ENSCGRT00001018204,1.7603468292840424e-18
ENSCGRT00001013399,1.720304037987035e-18
ENSCGRT00001024570,1.6565045195601683e-18
ENSCGRT00001001065,1.6127888096278934e-18
ENSCGRT00001030803,1.548346891942031e-18
ENSCGRT00001025437,1.5202871231031328e-18
ENSCGRT00001002793,1.5202871231031328e-18
ENSCGRT00001004535,1.3483491862373543e-18
ENSCGRT00001026880,1.3472463038866175e-18
ENSCGRT00001028676,1.3061931885793595e-18
ENSCGRT00001029832,1.291496107470786e-18
ENSCGRT00001019509,1.2755908787131092e-18
ENSCGRT00001015699,1.234991852375303e-18
ENSCGRT00001024498,1.225741911163526e-18
ENSCGRT00001024533,1.2236900280194027e-18
ENSCGRT00001030939,1.1292330698608315e-18
ENSCGRT00001007541,1.10890927937345e-18
ENSCGRT00001013820,1.1014515765223008e-18
ENSCGRT00001017084,1.0564372392554415e-18
ENSCGRT00001025983,1.0496195265369855e-18
ENSCGRT00001017568,1.0496195265369851e-18
ENSCGRT00001024054,9.952066820686416e-19
ENSCGRT00001002304,9.782406215868476e-19
ENSCGRT00001001345,9.76217141926966e-19
ENSCGRT00001028029,9.724108824187702e-19
ENSCGRT00001031100,9.621743728875115e-19
ENSCGRT00001022296,9.509227921923389e-19
ENSCGRT00001029798,9.4930032795993e-19
ENSCGRT00001029246,9.372656581583324e-19
ENSCGRT00001016517,9.204244494465845e-19
ENSCGRT00001000927,9.060245917544407e-19
ENSCGRT00001013779,8.920230559336393e-19
ENSCGRT00001025591,8.845586809245252e-19
ENSCGRT00001013477,8.717809973140731e-19
ENSCGRT00001014856,8.540974083842742e-19
ENSCGRT00001018725,8.393644930373376e-19
ENSCGRT00001027484,8.225577423370896e-19
ENSCGRT00001000045,8.135102556885609e-19
ENSCGRT00001022508,7.608890209135026e-19
ENSCGRT00001030163,7.564115430610351e-19
ENSCGRT00001012973,7.55832138090528e-19
ENSCGRT00001016461,7.541528624013416e-19
ENSCGRT00001031442,7.483578455791756e-19
ENSCGRT00001010442,7.360783924144791e-19
ENSCGRT00001014847,7.062781451719475e-19
ENSCGRT00001024174,7.025738824641077e-19
ENSCGRT00001032301,6.952784250110242e-19
ENSCGRT00001002211,6.915222901138724e-19
ENSCGRT00001012507,6.813271997958697e-19
ENSCGRT00001007097,6.7810647088199e-19
ENSCGRT00001006923,6.6580460552481855e-19
ENSCGRT00001026578,6.286927571702872e-19
ENSCGRT00001024884,6.21354993395582e-19
ENSCGRT00001016629,6.006936332915845e-19
ENSCGRT00001025485,5.634331942695688e-19
ENSCGRT00001027059,4.976033410343208e-19
ENSCGRT00001020971,4.858100015881287e-19
ENSCGRT00001024962,4.4891398633875e-19
ENSCGRT00001031477,4.176633129309351e-19
ENSCGRT00001026491,3.9682103637000995e-19
ENSCGRT00001013677,3.7721565430217234e-19
ENSCGRT00001001937,3.6061947013939616e-19
ENSCGRT00001011641,3.2654829714483983e-19
ENSCGRT00001000565,3.240987103487286e-19
ENSCGRT00001000526,3.0945558274792546e-19
ENSCGRT00001023428,2.9387194052035727e-19
ENSCGRT00001021201,2.663803779801576e-19
ENSCGRT00001022173,2.603232818203395e-19
ENSCGRT00001000262,2.352915321535118e-19
ENSCGRT00001016296,2.3524249133871817e-19
ENSCGRT00001021032,2.3027991476849405e-19
ENSCGRT00001008409,2.200345437117927e-19
ENSCGRT00001014102,2.1759849018789043e-19
ENSCGRT00001020543,2.051845960114922e-19
ENSCGRT00001004987,2.0206073517260215e-19
ENSCGRT00001028123,2.0073539498974507e-19
ENSCGRT00001027861,1.9538037926438352e-19
ENSCGRT00001007825,1.749365877561642e-19
ENSCGRT00001013802,1.7073283363432932e-19
ENSCGRT00001015847,1.609014888059629e-19
ENSCGRT00001030606,1.5532409294795333e-19
ENSCGRT00001013771,1.331901889900788e-19
ENSCGRT00001019027,1.3253483830450971e-19
ENSCGRT00001030779,1.2673166224239223e-19
ENSCGRT00001005393,1.1762124566935908e-19
ENSCGRT00001019975,1.174678067618255e-19
ENSCGRT00001022099,1.1421931043344048e-19
ENSCGRT00001011449,1.1329226635637298e-19
ENSCGRT00001024093,1.0885769160803756e-19
ENSCGRT00001022124,1.080329034495762e-19
ENSCGRT00001021566,1.0125523389502192e-19
ENSCGRT00001021836,9.671044008350687e-20
ENSCGRT00001020505,9.384974393300138e-20
